lead_id,created_at,brand,utm_source,utm_medium,utm_campaign,lead_status,deal_amount_usd
L-78622,2026-07-25 13:17:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-72370,2026-07-10 19:44:00,AUR,,,,MQL,
L-78463,2026-07-16 18:42:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-79265,2026-05-24 13:10:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-81327,2026-07-10 09:26:00,NMB,tiktok,paid_social,NMB_TikTok_Prospecting_2026Q2,Lead,
L-74355,2026-07-16 18:44:00,PKF,fb,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-70782,2026-07-11 15:31:00,AUR,,,,Lead,
L-80040,2026-07-27 17:02:00,NMB,google,cpc,NMB_US_PMax_2026Q2,Lead,
L-73467,2026-07-07 09:09:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-73753,2026-07-24 17:23:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,MQL,
L-79668,2026-07-10 22:58:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,SQL,
L-78107,2026-06-22 15:06:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-79381,2026-06-07 15:37:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,SQL,
L-73545,2026-07-09 22:21:00,PKF,,,,Lead,
L-82197,2026-07-11 11:39:00,PKF,google,paid_social,(not set),Lead,
L-81979,2026-06-22 08:06:00,PKF,google,paid_social,(not set),Lead,
L-74444,2026-07-27 21:29:00,PKF,fb,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-78819,2026-05-27 08:12:00,PKF,adwords,cpc,pkf|nonbrand|search|may26,Closed Won,5200
L-79417,2026-06-10 10:43:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-71541,2026-06-10 08:34:00,AUR,,,,MQL,
L-80671,2026-05-28 13:26:00,PKF,,,,Lead,
L-71023,2026-07-28 21:43:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-78384,2026-07-11 20:47:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-76194,2026-07-23 19:56:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-71348,2026-05-25 18:06:00,AUR,,,,Lead,
L-71709,2026-06-25 10:58:00,AUR,meta,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-73738,2026-07-23 22:33:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-77961,2026-06-12 09:55:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-78778,2026-05-19 17:53:00,PKF,google,cpc,pkf|nonbrand|search|may26,SQL,
L-70984,2026-07-26 08:42:00,AUR,Facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-76410,2026-05-15 12:11:00,AUR,,,,Lead,
L-75358,2026-07-22 12:03:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-78781,2026-05-20 19:04:00,PKF,google,cpc,pkf|nonbrand|search|may26,MQL,
L-73071,2026-06-12 10:51:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-78181,2026-06-25 08:42:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-81005,2026-07-11 13:35:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-76499,2026-05-25 15:05:00,AUR,,,,SQL,
L-81083,2026-07-19 16:02:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-75845,2026-06-12 20:11:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-75151,2026-07-02 17:15:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-75363,2026-07-23 17:52:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-78740,2026-05-08 11:25:00,PKF,,,,Closed Won,1900
L-80503,2026-05-04 22:30:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-77894,2026-06-07 14:20:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-81661,2026-05-25 11:23:00,AUR,,,,Lead,
L-73389,2026-07-01 18:21:00,PKF,,,,Lead,
L-73974,2026-05-17 16:03:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-73557,2026-07-11 22:31:00,PKF,,,,Lead,
L-72234,2026-06-04 08:06:00,AUR,facebook,paid_social,aurelia|prospecting|meta|may26,Lead,
L-74041,2026-05-25 21:42:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-76480,2026-05-23 15:11:00,AUR,Google Ads,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-81452,2026-05-06 13:48:00,PKF,google,paid_social,(not set),Lead,
L-80208,2026-05-24 18:42:00,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,Lead,
L-73983,2026-05-17 20:10:00,PKF,fb,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-76870,2026-07-15 21:06:00,AUR,adwords,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-71835,2026-07-07 13:18:00,AUR,,,,MQL,
L-72764,2026-05-21 10:10:00,PKF,,,,Lead,
L-70789,2026-07-11 20:19:00,AUR,,,,Lead,
L-78132,2026-06-23 11:53:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-79901,2026-05-20 11:45:00,NMB,adwords,cpc,NMB_US_PMax_2026Q2,Closed Won,8800
L-70992,2026-07-28 08:24:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-75755,2026-05-31 08:40:00,NMB,Facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-78216,2026-06-27 08:12:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-71878,2026-07-10 14:18:00,AUR,,,,Lead,
L-74964,2026-06-17 17:46:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-75038,2026-06-22 21:14:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,SQL,
L-75156,2026-07-02 16:46:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-82139,2026-07-06 18:18:00,NMB,google,paid_social,(not set),MQL,
L-80517,2026-05-07 18:13:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-75674,2026-05-22 22:17:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-77101,2026-05-24 13:46:00,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,SQL,
L-79396,2026-06-08 19:33:00,NMB,,,,Lead,
L-75959,2026-06-26 15:47:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-77422,2026-05-05 15:14:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-75825,2026-06-09 20:15:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-73724,2026-07-21 13:31:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-73610,2026-07-15 21:49:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-74600,2026-05-15 21:36:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-76603,2026-06-11 21:13:00,AUR,Google Ads,cpc,AUR_US_Search_Brand_2026Q2,SQL,
L-78743,2026-05-09 20:04:00,PKF,,,,Lead,
L-80091,2026-07-28 13:26:00,AUR,google,cpc,AUR_US_Video_Test_B,Lead,
L-78676,2026-07-29 09:04:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-81373,2026-07-27 20:38:00,NMB,TikTok,paid_social,NMB_TikTok_Prospecting_2026Q2,MQL,
L-74465,2026-05-01 09:41:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-74397,2026-07-20 19:06:00,PKF,paid_social,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-77777,2026-05-31 17:18:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-80264,2026-06-09 16:35:00,AUR,,,,Lead,
L-81585,2026-05-18 23:01:00,AUR,google,paid_social,(not set),Lead,
L-73041,2026-06-10 15:21:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,MQL,
L-74912,2026-06-11 18:29:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-79229,2026-05-22 16:18:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-70546,2026-06-23 10:15:00,AUR,facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-77635,2026-05-22 22:38:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-75727,2026-05-29 13:20:00,NMB,meta,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-78524,2026-07-19 16:02:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Closed Won,2400
L-70125,2026-05-15 18:26:00,AUR,,,,Lead,
L-82361,2026-07-26 18:58:00,NMB,google,paid_social,(not set),Lead,
L-71022,2026-07-29 20:47:00,AUR,,,,Lead,
L-75685,2026-05-22 09:28:00,NMB,meta,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-71067,2026-05-02 13:15:00,AUR,,,,MQL,
L-70948,2026-07-23 21:30:00,AUR,,,,MQL,
L-80293,2026-06-16 12:24:00,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,Lead,
L-76695,2026-06-22 09:23:00,AUR,,,,Lead,
L-73305,2026-06-26 10:52:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-78040,2026-06-17 22:32:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-80457,2026-07-23 18:32:00,AUR,TikTok,paid_social,AUR_TikTok_Prospecting_2026Q2,Lead,
L-72254,2026-06-09 21:43:00,AUR,facebook,paid_social,aurelia|prospecting|meta|may26,Closed Won,2400
L-81141,2026-07-29 18:42:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,MQL,
L-73914,2026-05-08 20:53:00,PKF,fb,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-77581,2026-05-17 17:59:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-79004,2026-07-15 19:01:00,PKF,Google Ads,cpc,pkf|nonbrand|search|may26,MQL,
L-71988,2026-07-20 22:56:00,AUR,,,,Lead,
L-77751,2026-05-28 22:20:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-74044,2026-05-25 22:59:00,PKF,paid_social,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-81815,2026-06-07 13:08:00,PKF,google,paid_social,(not set),SQL,
L-77614,2026-05-19 14:39:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-70574,2026-06-25 16:54:00,AUR,,,,MQL,
L-78648,2026-07-26 13:24:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-71531,2026-06-08 11:05:00,AUR,Facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-70090,2026-05-11 14:26:00,AUR,,,,Lead,
L-76705,2026-06-24 20:52:00,AUR,,,,MQL,
L-75142,2026-07-03 09:12:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-78403,2026-07-13 16:29:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-76684,2026-06-22 10:57:00,AUR,,,,MQL,
L-78535,2026-07-21 18:28:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-75804,2026-06-07 15:16:00,NMB,Facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-71649,2026-06-20 12:35:00,AUR,,,,Lead,
L-81489,2026-05-09 09:26:00,NMB,google,paid_social,(not set),Lead,
L-77189,2026-06-12 17:29:00,AUR,,,,MQL,
L-82299,2026-07-21 14:14:00,AUR,google,paid_social,(not set),SQL,
L-73708,2026-07-21 08:36:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-76862,2026-07-13 09:03:00,AUR,,,,MQL,
L-70701,2026-07-04 20:42:00,AUR,,,,Lead,
L-81335,2026-07-13 12:36:00,NMB,tiktok,paid_social,NMB_TikTok_Prospecting_2026Q2,Lead,
L-72428,2026-07-29 12:00:00,AUR,,,,SQL,
L-74121,2026-06-09 10:26:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-74256,2026-07-01 13:03:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-72354,2026-07-09 09:56:00,AUR,,,,Lead,
L-73539,2026-07-11 14:19:00,PKF,,,,Lead,
L-70250,2026-05-28 19:40:00,AUR,,,,MQL,
L-71245,2026-05-17 21:14:00,AUR,Facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-79616,2026-07-07 22:01:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Closed Won,8800
L-72023,2026-07-21 19:11:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-72197,2026-05-25 18:35:00,AUR,,,,MQL,
L-76866,2026-07-13 20:31:00,AUR,,,,Lead,
L-80103,2026-06-05 17:11:00,PKF,google,cpc,PKF_US_Video_Test_C,MQL,
L-80292,2026-06-17 20:23:00,AUR,,,,MQL,
L-71998,2026-07-20 16:14:00,AUR,,,,Lead,
L-70795,2026-07-11 18:40:00,AUR,,,,SQL,
L-81872,2026-06-12 22:07:00,AUR,,,,Closed Won,2400
L-70996,2026-07-26 08:03:00,AUR,,,,Lead,
L-71439,2026-06-01 10:36:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-72706,2026-05-18 11:05:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-77074,2026-05-20 21:11:00,AUR,,,,Closed Won,1900
L-73256,2026-06-24 10:35:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,MQL,
L-73950,2026-05-12 14:03:00,PKF,fb,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-79159,2026-05-12 19:29:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-76389,2026-05-12 16:15:00,AUR,Google Ads,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-73110,2026-06-13 22:51:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-72277,2026-06-19 14:16:00,AUR,fb,paid_social,aurelia|prospecting|meta|may26,Lead,
L-76047,2026-07-06 16:00:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-71113,2026-05-07 16:21:00,AUR,facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,MQL,
L-80666,2026-05-25 22:01:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,MQL,
L-73756,2026-07-25 08:46:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,MQL,
L-70530,2026-06-24 21:09:00,AUR,meta,paid_social,AUR_US_Meta_Prospecting_2026Q2,Closed Won,1900
L-80437,2026-07-17 10:09:00,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,Lead,
L-71714,2026-06-26 11:09:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-78752,2026-05-12 10:47:00,PKF,google,cpc,pkf|nonbrand|search|may26,Lead,
L-76724,2026-06-25 10:58:00,AUR,,,,MQL,
L-76809,2026-07-08 14:25:00,AUR,adwords,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-79512,2026-06-25 19:37:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,SQL,
L-75990,2026-06-29 17:06:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-78169,2026-06-25 18:20:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-79800,2026-07-25 09:22:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-80509,2026-05-06 15:33:00,PKF,,,,MQL,
L-72253,2026-06-09 22:48:00,AUR,,,,Closed Won,3600
L-71563,2026-06-10 14:13:00,AUR,,,,Lead,
L-78713,2026-05-03 14:28:00,PKF,google,cpc,pkf|nonbrand|search|may26,Lead,
L-73126,2026-06-15 22:04:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-73546,2026-07-10 08:12:00,PKF,,,,Lead,
L-71477,2026-06-03 17:28:00,AUR,,,,Lead,
L-80911,2026-06-28 12:57:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-79111,2026-05-05 10:20:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-76177,2026-07-20 19:52:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-70906,2026-07-22 10:05:00,AUR,meta,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-74309,2026-07-08 08:03:00,PKF,,,,Lead,
L-73635,2026-07-16 12:40:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-73865,2026-05-01 13:18:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-70548,2026-06-24 15:05:00,AUR,,,,Lead,
L-73405,2026-07-02 08:43:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,MQL,
L-78325,2026-07-07 09:08:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-73170,2026-06-19 15:39:00,PKF,,,,MQL,
L-80774,2026-06-09 13:06:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-73303,2026-06-26 15:51:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-71045,2026-07-31 19:27:00,AUR,,,,Lead,
L-70009,2026-05-02 17:29:00,AUR,,,,MQL,
L-70145,2026-05-18 11:16:00,AUR,,,,Lead,
L-74047,2026-05-25 09:49:00,PKF,Facebook,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-71312,2026-05-20 22:30:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-75701,2026-05-24 11:52:00,NMB,meta,paid_social,NMB_US_Meta_Retargeting_2026Q2,SQL,
L-79240,2026-05-23 16:56:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-81479,2026-05-08 07:36:00,NMB,google,paid_social,(not set),MQL,
L-80233,2026-06-01 21:35:00,AUR,,,,Lead,
L-75690,2026-05-23 20:48:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-70207,2026-05-23 18:20:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-72645,2026-05-15 13:26:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-76830,2026-07-09 10:28:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-81189,2026-05-08 10:53:00,NMB,tiktok,paid_social,NMB_TikTok_Prospecting_2026Q2,SQL,
L-75157,2026-07-02 10:49:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-81384,2026-07-30 20:55:00,NMB,tiktok,paid_social,NMB_TikTok_Prospecting_2026Q2,Lead,
L-80963,2026-07-05 20:28:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-78085,2026-06-20 21:57:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-82107,2026-07-03 18:24:00,NMB,google,paid_social,(not set),Lead,
L-76338,2026-05-08 13:51:00,AUR,,,,SQL,
L-82281,2026-07-19 22:00:00,PKF,google,paid_social,(not set),SQL,
L-78625,2026-07-26 19:41:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-72777,2026-05-23 10:57:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-76263,2026-07-28 22:55:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-71491,2026-06-04 15:29:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-78995,2026-07-11 16:00:00,PKF,Google Ads,cpc,pkf|nonbrand|search|may26,Lead,
L-80168,2026-05-15 08:50:00,AUR,TikTok,paid_social,AUR_TikTok_Prospecting_2026Q2,SQL,
L-72410,2026-07-25 14:22:00,AUR,paid_social,paid_social,aurelia|prospecting|meta|may26,Closed Won,3600
L-79424,2026-06-13 16:13:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-70186,2026-05-22 15:11:00,AUR,,,,MQL,
L-71887,2026-07-12 17:52:00,AUR,,,,Lead,
L-71961,2026-07-15 20:22:00,AUR,,,,Lead,
L-80732,2026-06-03 15:53:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-70387,2026-06-10 10:52:00,AUR,Facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-80156,2026-05-13 11:19:00,AUR,,,,MQL,
L-82355,2026-07-26 13:20:00,AUR,google,paid_social,(not set),Lead,
L-77511,2026-05-12 11:40:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-77970,2026-06-13 08:58:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-75321,2026-07-18 16:16:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-70276,2026-05-31 11:16:00,AUR,,,,Lead,
L-80469,2026-07-25 16:58:00,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,MQL,
L-74042,2026-05-26 16:48:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-70741,2026-07-08 20:24:00,AUR,,,,MQL,
L-79605,2026-07-05 14:14:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-71355,2026-05-25 13:02:00,AUR,Facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-73527,2026-07-09 18:39:00,PKF,,,,Lead,
L-72855,2026-05-26 22:12:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-74292,2026-07-06 16:23:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-74407,2026-07-23 19:03:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-75838,2026-06-09 20:23:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-71839,2026-07-07 12:52:00,AUR,,,,Lead,
L-77021,2026-05-07 08:55:00,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,MQL,
L-73823,2026-07-29 10:01:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,SQL,
L-73961,2026-05-14 10:59:00,PKF,fb,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-73696,2026-07-20 10:02:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,SQL,
L-80913,2026-06-29 19:22:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,SQL,
L-77191,2026-06-14 18:11:00,AUR,Google Ads,cpc,AUR_EU_Search_NonBrand_2026Q2,Lead,
L-72893,2026-05-30 15:37:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-76034,2026-07-03 09:01:00,NMB,Facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-78076,2026-06-18 08:54:00,PKF,,,,Lead,
L-79206,2026-05-17 09:35:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-79561,2026-07-01 18:35:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Closed Won,1900
L-77330,2026-07-19 21:39:00,AUR,Google Ads,cpc,AUR_EU_Search_NonBrand_2026Q2,MQL,
L-74905,2026-06-11 09:26:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-73889,2026-05-06 12:40:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-80943,2026-07-03 20:03:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-81233,2026-05-25 21:10:00,NMB,tiktok,paid_social,NMB_TikTok_Prospecting_2026Q2,Lead,
L-71940,2026-07-16 18:49:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-73676,2026-07-17 21:22:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-74929,2026-06-14 14:06:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-76198,2026-07-22 10:15:00,NMB,Facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-79588,2026-07-02 18:33:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-77063,2026-05-17 11:40:00,AUR,,,,Closed Won,2400
L-81840,2026-06-09 23:28:00,NMB,google,paid_social,(not set),MQL,
L-70653,2026-07-01 09:50:00,AUR,meta,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-73290,2026-06-24 15:49:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,MQL,
L-70231,2026-05-25 12:31:00,AUR,,,,Lead,
L-76590,2026-06-09 19:05:00,AUR,,,,Lead,
L-75989,2026-06-30 20:07:00,NMB,Facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-72400,2026-07-20 12:40:00,AUR,,,,Lead,
L-78657,2026-07-27 18:40:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-76596,2026-06-08 10:40:00,AUR,Google Ads,cpc,AUR_US_Search_Brand_2026Q2,SQL,
L-73029,2026-06-09 12:33:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-74786,2026-05-31 13:51:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-79701,2026-07-15 20:13:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,SQL,
L-76666,2026-06-20 20:45:00,AUR,adwords,cpc,AUR_US_Search_Brand_2026Q2,Closed Won,5200
L-77186,2026-06-14 13:07:00,AUR,,,,SQL,
L-79462,2026-06-18 18:51:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-77137,2026-05-30 22:20:00,AUR,adwords,cpc,AUR_EU_Search_NonBrand_2026Q2,Lead,
L-74598,2026-05-14 21:52:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,SQL,
L-74517,2026-05-05 09:20:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-76732,2026-06-26 20:08:00,AUR,,,,MQL,
L-71637,2026-06-17 20:50:00,AUR,,,,MQL,
L-71166,2026-05-09 13:16:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-72054,2026-07-24 09:36:00,AUR,,,,Lead,
L-79768,2026-07-23 18:08:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-78286,2026-07-02 15:09:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-73514,2026-07-10 21:51:00,PKF,,,,Lead,
L-74510,2026-05-05 18:08:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
